1,Grace Sanctuary For All Nations,527 Hilltop Drive,Walpole ,Massachusetts,02081,United States,(857) 719-9911,Sadebagbo@yahoo.com,,Deacon Soji Adebagbo
1,Eagles Wings Assembly For All Nations,170 Dean Street,Taunton ,Massachusetts,02780,United States,(508) 509-7951,Info@rccgewa.org,,Ass't Pastor Oluwole Abayomi Babalola
1,Living Christ Chapel,403 Charles Street,Providence ,Rhode Island,02904,United States,(401) 316-4772,Tundebestman@yahoo.com,,Deacon Tunde Afolabi
1,Living Water Parish,120 Hegeman Avenue,Colchester ,Vermont,05446,United States,(802) 310-7526,Voboardman@yahoo.com,,Pastor Victor Boardman
1,Solid Rock Tabernacle For All Nations,11 Comstock Pkwy,Cranston ,Rhode Island,02921,United States,(401) 941-1109,adeben@cox.net,,Pastor Ebenezer Adeyo
1,Restoration Chapel,114 Smithfield Avenue,Pawtucket ,Rhode Island,02860,United States,(401) 442-7230,peterokhani70@yahoo.com,,Deacon Peter E Okhani
1,Victory House,213 Laurel Hill Ave.,Providence ,Rhode Island,02909,United States,(401) 692-7484,Adeboyeoje@yahoo.com,,Pastor Moses Adeboye Oje
1,"City Of Refuge, Woonsocket",589 Cumberland Hill Road,Woonsocket ,Rhode Island,02895,United States,(508) 617-1167,Cityofrefugeri@aol.com,,Deacon Chris Okafor
1,"Victory Temple, Bowie",13701 Annapolis Road,Bowie ,Maryland,20720,United States,(301) 352-0707,Pastor@rccgvictorytemple.org,,Pastor Bayo Adeyokunnu
1,"Victory Temple, Laurel","Dwight Eisenhower Middle School, 13725 Briarwood Drive",Laurel ,Maryland,20709,United States,(301) 352-0707,Admin@victorytemple.org,,Pastor Margaret Adeyokunnu
1,"Tower Of Refuge, The Woodlands Texas",285 Sawdust Road Suite A,The Woodlands, Texas,77380,United States,(281) 419-1521,Radeshola@rccgna.org,,Pastor Remi Adeshola
1,House Of Glory,"5070 Broaway Street,",Pearland ,Texas,77581,United States,(713) 550-4568,vakindona@gmail.com,,Pastor Victor Akindona
1,"Chief Cornerstone Assembly, Upper Marlboro",95 Kettering Drive,Upper Marlboro, Maryland,20774,United States,(301) 333-2552,Timbello@hotmail.com,,Pastor Timothy Olagoke Bello
1,House Of David,6603 Langham Drive (n.w) Hwy 6 North/kingfield,Houston ,Texas,77084,United States,(281) 855-9540,Churchoffice@houseofdavid.cc,,Pastor Tai Olugbenga Olamigoke
1,New Wine Assembly,1515 Kenilworth Avenue Ne,Washington,District Columbia,20019,United States,(202) 398-2211,Maadebisi@yahoo.com,,Pastor Adesina Moses Adebisi
1,"Mount Zion, Maryland",12025 Lanham Severn Road,Glendale ,Maryland,20720,United States,(240) 476-3121,Koyejulius@hotmail.com,,Pastor Koyejo Julius Okanlawon
1,Covenant Chapel,12230 Westheimer Road Suite 85,Houston ,Texas,77077,United States,(832) 863-8100,Levitesac@yahoo.com,,Pastor Bolu Akiyode
1,"Christ Chapel,",3214 Brinkley Road,Temple Hills, Maryland,20748,United States,(301) 505-0001,Info@christchapelmd.org,,Pastor Oladele Akanle
1,Mount Zion Chapel,16748 Quail Park Dr.,Missouri City, Texas,77489,United States,(832) 588-8091,rccgmountzion@att.net,,Ass't Pastor Gabriel O. Oluwadare
1,"Grace Chapel, MD (Waldorf)","2290 Old Washington Road, Suite 12343-101",Warldorf ,Maryland,20601,United States,(410) 258-0790,Gracechapelmd@gmail.com,,Sister Shaunna Agboju
1,"Arise, Shine Court",645 Barnes Street NE,Washington,District Columbia,20019,United States,(202) 669-1501,Ariseshinecourt@gmail.com,,Ass't Pastor Ndubisi Anekwe
1,New Life Chapel,9525 Town Park Drive,Houston ,Texas,77036,United States,(713) 518-2556,Agadaobi@yahoo.com,,Pastor Obi Agada
1,"Jesus House, Eastern Shore",32057 Beaver Run Drive,Salisbury ,Maryland,21804,United States,(443) 944-8621,Bolajiokulate@hotmail.com,,Ass't Pastor Bolaji Okulate
1,Tower Of Refuge,6141 Wilcrest Drive,Houston ,Texas,77072,United States,(281) 704-2843,Benakintunji@yahoo.com,,Pastor Benson Akin Akintunji
1,"New Covenant City Church, Frederick","5735 Industry Lane, Building C, Suite 201&202",Frederick ,Maryland,21704,United States,(240) 344-4150,Jesuoseun@yahoo.com,,Pastor Olayinka Daniel
1,"House Of Praise, Baltimore",6101 Moravia Park Drive,Baltimore ,Maryland,21206,United States,(410) 483-6101,Admin@houseofpraisebaltimore.org,,Pastor Dapo Oyewole
1,New Life Assembly,1017 Armstrong Circle,Clovis ,New Mexico,88101,United States,(575) 799-7575,Tkokoricha@rccgna.org,,Pastor Tobore Kokoricha
1,Word Of Life Center,12612 Galway Drive,Silver Spring, Maryland,20904,United States,(301) 637-0122,Admin@rccgwordoflifecenter.org,,Pastor Emmanuel O Ojuolape
1,Rccg Goshen Parish,50 E. Joyce Lane,Arnold ,Maryland,21012,United States,(301) 455-8043,Rccggoshen@yahoo.com,,Pastor Tunde Gbadamosi
1,Pavilion Of Redemption,10900 Menaul Blv Ne Suite D,Albuguerque ,New Mexico,87112,United States,(505) 377-2660,Bgboanerges@yahoo.com,,Pastor Henry Onuegbu
1,Eagle Wings Assembly,5870 Ranchester Street Suite 500,Houston ,Texas,77036,United States,(713) 484-5850,Fetula@hotmail.com,,Pastor Felix Awotula
1,"Dominion Chapel, Stafford",1203 Craven Road,Staffort ,Texas,77477,United States,(832) 867-3461,Pastor@dominioncity.org,,Pastor Bayo Fadugba
1,"Jesus House, Baltimore",7710 Windsor Mill Road,Baltimore ,Maryland,21244,United States,(410) 521-4783,Pastortola@jesushousebaltimore.org,,Pastor Adetola Odutola
1,"Chapel Of Blessings, Randallstown",9601 Liberty Road,Randallstown ,Maryland,21133,United States,(443) 717-1948,Rccgchapelofblessings@yahoo.com,,Pastor Susan Somide
1,"House Of Glory, Baltimore","3601 Commerce Drive, Suite 107",Baltimore ,Maryland,21227,United States,(410) 368-6004,Admin@rccghouseofglory.org,,Pastor George Ohiorenuan Akhigbe
1,Solomon's Porch Worship Center,10545 Guilford Road Suite 104,Jessup ,Maryland,20794,United States,(410) 963-9701,Admin@spworshipcenter.org,,Pastor Joyce Adeyinka
1,"Holy Ground Parish, Essex",106 Riverside Drive,Essex ,Maryland,21221,United States,(410) 780-7006,Pastorjummy@rccgholygroundparish.org,,Pastor Jummy Olayemi Kilo
1,"Mercy Seat Chapel, Gaithersburg",17604 Washington Grove Lane,Gaithersburg ,Maryland,20877,United States,(301) 740-8118,Info@mercyseatchapel.org,,Pastor Ola Olarinde
1,"Jesus House, D C",919-921 Philadelphia Avenue,Silver Spring, Maryland,20910,United States,(301) 650-1900,Ghandiolaoye61@yahoo.com,,Pastor Ghandi Olaoye
1,Christ Villa,"2400 York Road, Suite 100",Timonium ,Maryland,21093,United States,(410) 493-2975,Pastorsesan@christvilla.org,,Pastor Olusesan Kuforiji
1,"Living Spring International, Kentucky",808 Lain Avenue,Bowling Green, Kentucky,42101,United States,(270) 996-9900,Kayodeayeni@hotmail.com,,Pastor Kayode Julius Ayeni
1,"Agape House, Louisville",232 Carey Avenue,Louisville ,Kentucky,40218,United States,(502) 417-4587,Rccgloukentucky@yahoo.com,,Pastor Adegboyega Adebambo Akenroye
1,"Faith Tabernacle Center, Baltimore",5401 Belair Road Suite #200,Baltimore ,Maryland,21206,United States,(443) 985-9517,Pastoremma@faithtabernaclecenter.org,,Not Assigned
1,"Living Spring International Center, Morgantown",3373 University Avenue,Morgantown ,West Virginia,26505,United States,(304) 376-2761,Bisydavy@yahoo.com,,Pastor Adeniyi Adebisi
1,"Victory Temple, VA","7218, Lockport Place",Lorton ,Virginia,22079,United States,(703) 459-9434,Shinaenitan@yahoo.com,,Ass't Pastor Adeshina Enitan
1,River Of Life,5617 54th Avenue,Riverdale ,Maryland,20737,United States,(240) 832-7462,Davidijeh@yahoo.com,,Pastor David Ijeh
1,Tabernacle Of Praise,2015 Pulaski Highway,Edgewood ,Maryland,21040,United States,(410) 671-7077,Rccgtabernacleofpraise@yahoo.com,,Ass't Pastor Michael Fowowe
1,Jesus Palace,9522 Smith Avenue,Lanham ,Maryland,20706,United States,(301) 773-1908,Akinsaya2004@yahoo.com,,Ass't Pastor Akinsanya Eyitayo Adubi
1,City Of Faith Church,"8051 Cessna Avenue, Suite 181",Gaithersburg ,Maryland,20879,United States,(301) 244-0961,Sola0333@yahoo.com,,Pastor Oluwasola Fabunmi
1,Living Spring Chapel,"Suitland Elementary School, 4650 Homer Avenue",Suitland ,Maryland,20746,United States,(301) 877-5292,Livingchapel@yahoo.com,,Pastor Femi Aworanti
1,Everlasting Arms Of God Assembly,"9691 Gerwig Lane, Suite E",Columbia ,Maryland,21046,United States,(410) 926-7337,Oyemade.tunde@yahoo.com,,Pastor Tunde Oluwaseun Oyemade
1,Living Stone Assembly,5430 Vantage Point Road,Columbia ,Maryland,21044,United States,(443) 319-3365,Pastordavidolagun@gmail.com,,Pastor David Olagun
1,Victory House Abq,3200 Coors Blvd. Nw Ste. J,Alberquerque ,New Mexico,87120,United States,(505) 459-5757,Rccgvictoryhouseabq@gmail.com,,Pastor Kanayo Chiemelu
1,Abundant Life,6809 Belair Road,Baltimore Md, Maryland,21206,United States,(410) 663-0020,Bygrace@cfaith.com,,Pastor Stella Babalola
1,Praise Pavilion,10000 Baltimore Avenue,College Park, Maryland,20740,United States,(240) 899-5278,Alphatab@msn.com,,Pastor Chris Chukwudum Echetabu
1,Restoration Chapel,107 South Alta Vista Street,Beeville ,Texas,78102,United States,(361) 358-4444,Chemy01@excite.com,,Pastor Christian Okpalo
1,Abundant Grace,15825 H1 Bellaire Blvd,Houston ,Texas,77083,United States,(713) 705-3917,Dareoloso@hotmail.com,,Pastor Peter Oludare Oloso
1,Winner's Chapel,13980 Greenfield Road,Detroit ,Michigan,48227,United States,(313) 659-0727,Fadeniji123@yahoo.com,,Pastor Abraham Adeniji
1,"Dayspring Chapel, Houston",10909 Sabo Road Ste 218-225,Houston ,Texas,77089,United States,(281) 464-2770,Rccgdayspring65@yahoo.com,,Pastor JOEL O UZOMA
1,Covenant House,5310 Latayette Road,Indianapolis ,Indiana,46254,United States,(317) 726-0889,Faithfasoore@yahoo.com,,Pastor Anthony Fasoore
1,Christ Chapel,9430 Richmond Avenue,Houston ,Texas,77063,United States,(281) 546-1352,Tsalau@yahoo.com,,Pastor Oretayo Salau
1,Mountain Of The Lord Parish,905 West Michigan Avenue,Ypsilanti ,Michigan,48193,United States,(313) 377-7525,Lolaolojo@yahoo.com,,Pastor Agboola Ololade Olojo
1,Isaac Generation Assembly,10330 Sugar Branch Drive,Houston ,Texas,77036,United States,(713) 771-7220,Sholaawobajo713@aol.com,,Pastor Shola Awobajo
1,Solution Center For All Nations,3337 West 10th Street,Indianapolis ,Indiana,46222,United States,(317) 423-9623,Aobajolu@hotmail.com,,Ass't Pastor Ayodeji Obajolu
1,Living Word Chapel,13833 Richmond Avenue,Houston ,Texas,77082,United States,(281) 827-0812,Darogbonlo@rccgna.org,,Pastor Dave Arogbonlo
1,Grace Sanctuary,1340 W. State Blvd.,Fort Wayne, Indiana,46808,United States,(260) 616-0546,Ezeakudoo@aol.com,,Pastor Osita V Ezeakudo
1,Pavilion Of Redemption,15227 Old Richmond Road,Sugarland ,Texas,77498,United States,(713) 271-7224,rccgpavilion@gmail.com,,Pastor Ade Okonrende
1,Chapel Of Redemption,1583 Cimarron Plaza,Stillwater ,Oklahoma,74075,United States,(918) 851-4636,Anyanwuoi@yahoo.com,,Brother David Onyinyechi Anyanwu
1,El Shaddai Chapel,"4800 W. 34th Street, Suite A-1 (opposite U-haul Rentals)",Houston ,Texas,77092,United States,(832) 656-3058,Rccgespa@yahoo.com,,Pastor Isaac Oluwabunmi Odeyomi
1,Grace And Compassion Center,Heaven's Army Center - 19325 Fm 1485 W,New Caney, Texas,77357,United States,(832) 233-3858,Pastor@rccggacc.org,,Pastor Iniobong Thomas Nwoko
1,Chapel Of Restoration,13650 East 21st Street,Tulsa ,Oklahoma,74134,United States,(918) 392-0522,agadagba@yahoo.com,,Pastor Oberhiri Caleb Agadagba
1,Amazing Grace Assembly,630 Fm 1092 Ste 100,Stafford ,Texas,77477,United States,(832) 752-9299,pastorfisher1@yahoo.com,,Ass't Pastor Akintunde Fisher-Afolabi
1,Cornerstone Bible Church,21654 Santa Clara Street,Detroit ,Michigan,48219,United States,(313) 535-3806,Usmyfathersland@yahoo.com,,Deacon LEONARD E. ELLIS-BRIGHT
1,Possibility Assembly,8508 West Bellfort,Houston ,Texas,77071,United States,(713) 995-7424,Maugustine@rccgna.org,,Pastor Mike Chidi Augustine
1,Jesus House Cleveland,1465 Dille Road,Cleveland ,Ohio,44117,United States,(216) 789-8404,Info@jesushousecleveland.org,,Pastor Francis Akin Tella
1,The King's Palace,5371 East Fifth Street,Katy ,Texas,77493,United States,(832) 752-8732,Pastorbadru@yahoo.com,,Pastor Tunde Adesina Badru
1,Rod Of God Parish,5350 Allied Blvd,Indianapolis ,Indiana,46224,United States,(317) 418-7388,Jbkayode@yahoo.com,,Ass't Pastor Josiah K Balogun
1,Pentecostal Life Assembly,3115 N Fry Road Suite 407,Katy ,Texas,77449,United States,(281) 398-1314,Aobankole@yahoo.com,,Pastor Abiodun Oluwasina Bankole
1,Restoration Springs,21127 Aldine Westfield Road,Humble ,Texas,77338,United States,(832) 444-8659,Rccgsprings@aol.com,,Pastor Godwin M. Okoye
1,Mount Zion Chapel,347 South Reynolds,Toledo ,Ohio,43615,United States,(567) 328-0011,Rccgmountzion@yahoo.com,,Pastor Lillian M. Haastrup
1,Restoration Chapel Houston,13406 Beechnut Street,Houston ,Texas,77083,United States,(281) 495-4424,Elyon@pdq.net,,Pastor Kamal Sanusi
1,House of Grace and Mercy,"4000 W. Pioneer Parkway, Suite 100",Arlington ,Texas,76013,United States,(682) 444-9541,info@rccghgm.org,,Pastor Timothy Obayan
1,Lighthouse For All Nations,2090 Fm 157 Suite 200,Mansfield ,Texas,76063,United States,(817) 897-4625,Iadeyemi@rccgna.org,,Pastor Isaac K. Adeyemi
1,Chosen Generation,1300 10th Avenue North East,Rochester ,Minnesota,55906,United States,(507) 292-8817,Topday2003@yahoo.com,,Pastor Tope Dosumu
1,"City Of Truth, Arlington",1619 W Division Street,Arlington ,Texas,76012,United States,(972) 213-8743,Coluwaleye@rccgna.org,,Ass't Pastor Caleb Abiodun Oluwaleye
1,"Household Of Faith, Burleson","C/o 2012 Mayfield Villa Drive, #9203",Arlington ,Texas,76014,United States,(214) 274-4835,Billadegbenro@gmail.com,,Deacon Bill Adegbenro
1,Christ Embassy (campus Fellowship Of University Of Minnesota),"Strong Tower Parish, 1424 Monroe Street North East",Minneapolis ,Minnesota,55413,United States,(612) 874-7310,Right2be2001@yahoo.com,,Brother Beyan Tarr Woods
1,Living Faith Chapel,3314 Franklin Avenue,Waco ,Texas,76710,United States,(254) 855-2054,Todedeji@rccgna.org,,Pastor Olutunde Odedeji
1,Restoration Chapel,1535 Como Avenue,St Paul, Minnesota,55108,United States,(651) 398-1045,Fakanni@rccgna.org,,Pastor Femi Akanni
1,Mountain Of Praise And Worship,2807 W. Euless Blvd,Euless ,Texas,76040,United States,(817) 714-0832,Aadeyeye1@aol.com,,Pastor Abbey Olanrewaju - Emmanuel Adeyeye
1,Fellow Citizen Assembly,"Maple Wood Covenant Church Building, 2691 White Bear Avenue",Maple Wood, Minnesota,55109,United States,(651) 353-8963,Jacobajayi05@yahoo.com,,Ass't Pastor Martin Onuegbu
1,LivingWord Center,3707 Admiral,El Paso, Texas,79925,United States,(915) 478-8817,"Uodike@rccgna.org, rccglivingword@yahoo.com",,Ass't Pastor Uzoma A O'dike
1,Living Spring Fellowship,"Good News Bible Church, 845 Pepperwood Lane",Iowa City, Iowa,52240,United States,(319) 594-1861,Olakab@yahoo.com,,Brother Kazeem Olanrewaju
1,"Household Of Faith, Arlington",5001 New York Avenue,Arlington ,Texas,76018,United States,(817) 461-8857,Ropotusin@hofarlington.org,,Pastor Oluwafiropo Ropo-Tusin
1,"Jesus House, Des Moines","Reformed Meredith Church, (rm 340- The Loft), 5128 Meredith Drive,",Des Moines, Iowa,50310,United States,(515) 201-8969,funlolaodunsi@gmail.com,,Ass't Pastor Funmilola Odunsi
1,Grace Embassy,3601 West Old Shakopee Road,Bloomington ,Minnesota,55420,United States,(952) 769-6843,Oomisile@yahoo.com,,Brother Olugbemi Omisile
1,Lord's Kitchen (community Outreach Feeding Program),697 13th St Ne,Minneapolis ,Minnesota,55413,United States,(612) 874-7310,B_adekunle@yahoo.com,,Sister Olubunmi Adekunle
1,Abundant Life,1907 S. Sycamore Street,Palestine ,Texas,75801,United States,(903) 391-7735,Fatade2001@yahoo.com,,Ass't Pastor Solomon Oluseun Fatade
1,Dallas Central Parish,2636 Walnut Hill Lane Suite 350,Dallas ,Texas,75229,United States,(469) 831-4354,Eaoisrael@yahoo.com,,Ass't Pastor Ekundayo Oladehinde Israel
1,Holy Ghost Zone,"2921 Galleria Drive, Suite 100",Arlington ,Texas,76011,United States,(682) 553-7467,Rccgholyghostzone@yahoo.com,,Pastor Bolade Olusola Ade-jagun
1,Tower Of Love,4573 South Westmoreland,Dallas ,Texas,75237,United States,(817) 808-5052,Cokonofua@rccgna.org,,Ass't Pastor Chryss A. Okonofua
1,Eagles Assembly,516 East Irving Blvd,Irving ,Texas,75060,United States,(817) 721-3496,Benstowe@netzero.net,,Pastor John Emmanuel Benstowe
1,Redemption Light Parish,1217 North Link Street,Palestine ,Texas,75803,United States,(903) 948-8822,Alade@yahoo.com,,Pastor Abiodun Olufunso Alade
1,House On The Rock,4437 Matthew Road,Grand Prairie, Texas,75052,United States,(972) 602-8959,Rccgtx4@gmail.com,,Pastor Joseph G. Kuye
1,Rehoboth Parish,834 Fort Worth Street Suite 3,Grand Prairie, Texas,75050,United States,(817) 467-9553,Kolaadeleke@netzero.com,,Pastor Kola Adeleke
1,Immanuel Chapel,238 South Highway 67(with Gps Use: 238 J Elmer Weaver Freeway),Cedar Hill, Texas,75104,United States,(972) 291-8787,Immanuelchapel6652@att.net,,Pastor Kayode Olubanjo
1,Jesus House Dallas,4440 Spring Valley Road,Farmers Branch, Texas,75244,United States,(314) 422-1806,Pf@jesushousedallas.org,,Pastor Olufemi Omotayo
1,Wisdom Assembly,11225 Colorado Avenue,Kansas City, Missouri,64137,United States,(816) 332-5823,Callawanson@gmail.com,,Pastor Cal Afolabi Lawanson
1,Grace Chapel,2807 West Interstate 20,Grand Prairie, Texas,75052,United States,(817) 715-2875,Ipconnect@hotmail.com,,Pastor Michael Taiwo Oyeniya
1,"Jesus House, St Louis",3472 Bridgeland Dr,Bridgeton ,Missouri,63044,United States,(314) 651-4940,Jesushousestl@gmail.com,,Ass't Pastor Olufemi Akano
1,Fountain Of Fulfillment,4430 Foard Street,Forth Worth, Texas,76119,United States,(817) 808-6697,Mikedaniel1@yahoo.com,,Pastor Mike Daniel
1,Christ Church,1313 College Street,Grand Prairie, Texas,75050,United States,(214) 783-9456,Abbcoker@gmail.com,,Pastor Biodun Coker
1,Praise Chapel,1670 N Hampton Rd Suite 110,Desoto ,Texas,75115,United States,(469) 733-2334,Gloriaomosigho@yahoo.com,,Deaconess Gloria Omosigho
1,Cornerstone Assembly,14540 E. Beltwood Parkway Suite 400,Farmers Branch, Texas,75244,United States,(972) 247-6920,Uwaemedaniel@hotmail.com,,Pastor Daniel Okechukwu Uwaeme
1,New Covenant Parish,4300 Nw 36th St,Oklahoma City, Oklahoma,73112,United States,(405) 412-9892,Dsalewon@rccgna.org,,Pastor Dele Salewon
1,Praise Center,2101 McKown Dr.,Norman ,Oklahoma,73072,United States,(405) 226-3614,Payeni@rccgna.org,,Deacon Phillip Ayeni
1,Victory House,1701 South Sedgwick,Wichita ,Kansas,67213,United States,(316) 209-1642,Ookeowo@rccgna.org,,Pastor Oluseyi Okeowo
1,Christ Embassy For All Nations,5151 N. 93rd Street,Omaha ,Nebraska,68134,United States,(402) 561-9000,Aloyokey@yahoo.com,,Pastor Aloy Okechukwu
1,The Living Vine,"1830 Range Drive, Suite 104",Mesquite ,Texas,75149,United States,(469) 556-9961,Adeyeoluwa@gmail.com,,Pastor Paul Oluwole Adeyeoluwa
1,Heaven's Glorious Embassy,3800 East Parker Road,Plano ,Texas,75074,United States,(972) 509-5300,Johnomewah@yahoo.com,,Pastor John Egbeweli Omewah
1,The Living Word,3224 I-h 30 East,Mesquite ,Texas,75150,United States,(469) 835-2590,Agnesbabatunde@yahoo.com,,Ass't Pastor Agnes Babatunde
1,Christ Throne,1610 East Bethany Drive,Allen ,Texas,75002,United States,(214) 206-8530,Pstee102@yahoo.com,,Pastor Olufemi Taiwo
1,Lion Of Judah,4837 Keller Springs,Addison ,Texas,75001,United States,(469) 685-2427,Walejoke@hotmail.com,,Ass't Pastor Adewale Justin Alausa
1,Chapel Of Glory,"990 N. Bowser Road, Suite 700",Richardson ,Texas,75081,United States,(214) 682-8853,Jukuku@rccgna.org,,Pastor Joseph N. Ukuku
1,Rock Of Ages,346 OAKS TRAIL SUITE 214,Garland ,Texas,75043,United States,(469) 826-7876,Nyoluwalere@yahoo.com,,Ass't Pastor Eunice Eniola Oluwalere
1,Amazing Grace,7401 Miller Road,Rowlett ,Texas,75088,United States,(214) 938-1674,Aldot77@hotmail.com,,Pastor Oludotun Albert Idowu
1,Voice Of Jesus,514 North Elm Street,Denton ,Texas,76201,United States,(940) 465-0517,Aghoghoevuarherhe@msn.com,,Pastor Aghogho Evuarherhe
1,Chapel Of Revival And Miracles,726 Gross Road,Mesquite ,Texas,751499,United States,(214) 673-8030,Vegbudiwe@rccgna.org,,Ass't Pastor Val Egbudiwe
1,The Winners Assembly,1709-a Martin Luther King Jr. Blvd,Dallas ,Texas,75215,United States,(214) 687-2429,Jesbayo@yahoo.com,,Pastor Raphael A Adebayo
1,Bread Of Life,2700 Broadway Blvd,Garland ,Texas,75041,United States,(214) 878-1303,Chris_adetoro@yahoo.com,,Pastor Chris Olusoji Adetoro
1,Resurrection Chapel,"8820 Main St., Suite 200",Frisco ,Texas,75033,United States,(972) 439-7585,Rccgrcf@yahoo.com,,Pastor Emmanuel Olaniran
1,Throne Of Grace,Dayspring Conference Center 515 Cr 1118,Greenville ,Texas,75401,United States,(903) 920-0460,Patmejeidu@yahoo.com,,Pastor Patrick Mejeidu
1,Living Spring Int'l Center,1439 Ashby Avenue,Bristol ,Pennsylvania,19007,United States,(215) 781-6950,Talomaja@rccgna.org,,Pastor Tokunbo Christopher Alomaja
1,New Song Chapel,"66 West Cheten Avenue, Germantown",Philadelphia ,Pennsylvania,19144,United States,(484) 477-9326,Ajayi_akande@yahoo.com,,Ass't Pastor Isaac Ajayi Akande
1,Zion Parish,8230 Frankford Avenue,Philadelphia ,Pennsylvania,19136,United States,(610) 636-8599,Folashore@yahoo.com,,Pastor Folusho Olashore
1,Love Assembly,5801 Rising Sun Avenue,Philadelphia ,Pennsylvania,19120,United States,(267) 255-4186,Uofoegbu@rccgna.org,,Ass't Pastor Ugochi Ofoegbu
1,Living Spring Center,919 North Broad Street,Philadelphia ,Pennsylvania,19123,United States,(267) 977-5805,Rccglivingspringcenter@yahoo.com,,Brother Abiodun Ope
1,"Living Spring International Center, Allentown Pa",1221 W. Washington Street,Allentown ,Pennsylvania,18102,United States,(502) 296-4739,Bakomolede@rccgna.org,,Pastor Abolade O Akomolede
1,JesusLink (Sanctuary of God's Mercies ),1839 S.23rd Street,Philadelphia ,Pennsylvania,19145,United States,(267) 603-0858,Rccgjesuslinkcenterphilly@yahoo.com,,Pastor Enoch Olayinka Badamosi
1,Living Spring International Center Pittsburgh,900 Penn Avenue,Wilkinsburg ,Pennsylvania,15221,United States,(412) 519-3101,Pastoresan@rccgpittsburgh.net,,Pastor Adegboyega Esan
1,"Living Spring International Center, Harrisburg",3840 N. Progress Avenue,Harrisburg ,Pennsylvania,17110,United States,(717) 421-5333,Rccgharrisburg@hotmail.com,,Pastor Tunde Oyelowo
1,Living Spring Miracle Center,5801 Walnut Street,Philadelphia ,Pennsylvania,19139,United States,(215) 474-4301,Administrator@rccglivingspring.org,,Pastor Funmi Obilana
1,"Dominion Center, Cincinnati",5771 Rhode Island Avenue,Cincinnati ,Ohio,45237,United States,(513) 226-2695,Emmaelendu@yahoo.com,,Pastor Emmanuel Elendu
1,King's Court Chapel,820 Center Ave. N,Moorhead ,Minnesota,56560,United States,(701) 630-9911,rccgkingscourtchapel@gmail.com,,Deaconess Olubunmi Morayooluwa Obembe
1,Favor Sanctuary,"103 West, 79th Ave.",Merrillville ,Indiana,46410-5438,United States,(219) 769-7176,frankcomex1@gmail.com,,Pastor Frank Olusanya
1,"Dominion Center, Dayton",360-362 ELMHURST ROAD,DAYTON ,Ohio,45417,United States,(513) 503-0747,rccg.dc.dayton@gmail.com,,Deacon Ven Ogbebor
1,Triumphant Parish,4681 Karl Road,Columbus ,Ohio,43229,United States,(614) 327-0123,Danieliishola@yahoo.com,,Pastor Daniel Ishola
1,Abundant Life Chapel,2782 Westerville Road,Columbus ,Ohio,43224,United States,(614) 893-0762,Rccgabundantlifeoh@yahoo.com,,Pastor Rachel Olujoke Olufade
1,Covenant Chapel,110-112 Vanpelt Avenue,Staten Island,New York,10303,United States,(718) 413-8259,Moyestic@yahoo.com,,Deacon Olanipekun Omoyeni Oyeyiga
1,Solid Rock,644 Bay Street,Staten Island,New York,10304,United States,(718) 216-4136,Chidoziem@aol.com,,Ass't Pastor Chidoziem Nkemakolam
1,Praise Assembly,133-34 228th Street,Laurelton,New York,11413,United States,(718) 907-0468,Oprince@verizon.net,,Ass't Pastor Ola Daniels
1,Praise Court,1818 Cornaga Avenue,Far Rockaway,New York,11691,United States,(516) 476-0933,Gbamgbopa@yahoo.com,,Pastor Gbolahan Bamgbopa
1,Zion Sanctuary,141-08 Rockaway Blvd,Jamaica ,New York,11436,United States,(917) 833-1193,Zionsanctuary@yahoo.com,,Pastor Ademola Thomas
1,Destiny Sanctuary For All Nations,"116-29 Sutphin Blvd, Suite D",Jamaica ,New York,11434,United States,(917) 257-6225,Tundelanre@aol.com,,Pastor Samuel O Oladeru
1,Restoration Springs,191-07 Jamaica Avenue,Jamaica ,New York,11423,United States,(646) 388-2447,restorationsprings@yahoo.com,,Ass't Pastor Peter Bassey
1,Chapel Of Praise,67-19 Beach Channel Drive,Arverne ,New York,11692,United States,(718) 288-2330,Rccgpraisechapel@yahoo.com,,Pastor Foluso Akinbola
1,"International Chapel, Queens Ny",155-08 South Road,Jamaica ,New York,11433,United States,(347) 385-5232,dyalamu@hotmail.com,,Pastor Olayinka Akinlabi Alamu
1,House Of Praise,291 Hempstead Turnpike,Elmont ,New York,11003,United States,(516) 205-0511,Tonyuwechue@yahoo.com,,Pastor Anthony Uwechue
1,"International Chapel, Coney Island",2027 Mermaid Avenue,Brooklyn ,New York,11224,United States,(718) 996-6411,Ayoronke@aol.com,,Pastor Ayo Aduroja
1,Chapel Of Reconciliation,3680 Route 112 Road Suite 1a,Coram ,New York,11727,United States,(631) 903-4792,Samueladejaiye@yahoo.com,,Deacon Samuel Adejaiye
1,"Christ The King, Baldwin",1923 Grand Avenue,Baldwin ,New York,11510,United States,(917) 676-6319,Christ-theking-baldwinny@hotmail.com,,Ass't Pastor Anthony Oladele Oloyede
1,House Of Favor,170 Post Avenue @ Mirelle's Westbury,Westbury ,New York,11590,United States,(516) 334-0400,Rccghfw@hotmail.com,,Ass't Pastor Olukayode Babalola
1,Jesus Friends Assembly,77 CLEVELAND AVENUE STE A,Bay Shore,New York,11706,United States,(516) 819-4355,Lakande@rccgna.org,,Pastor Laolu James Akande
